"ioc_order","bl_family_english","scientific","english","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","diet_5cat","for_strat_watbelowsurf","for_strat_wataroundsurf","for_strat_ground","for_strat_understory","for_strat_midhigh","for_strat_canopy","for_strat_aerial","nocturnal","body_mass_value"
"Columbiformes","Doves and pigeons","Didunculus strigirostris","Tooth-billed Pigeon",0,0,0,0,0,0,0,0,30,70,"PlantSeed",0,0,0,33,33,33,0,0,400
"Eurypygiformes","Sunbittern","Eurypyga helias","Sunbittern",40,0,30,30,0,0,0,0,0,0,"VertFishScav",0,50,50,0,0,0,0,0,210
"Otidiformes","Bustards","Tetrax tetrax","Little Bustard",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,80,20,0,0,0,0,833.45
"Otidiformes","Bustards","Otis tarda","Great Bustard",40,10,10,0,0,0,0,0,0,40,"Omnivore",0,0,80,20,0,0,0,0,6759.92
"Otidiformes","Bustards","Neotis denhami","Denham's Bustard",40,0,0,0,30,0,0,0,0,30,"Omnivore",0,0,80,20,0,0,0,0,3970.2
"Otidiformes","Bustards","Neotis ludwigii","Ludwig's Bustard",40,0,0,0,20,0,20,0,0,20,"Omnivore",0,0,80,20,0,0,0,0,3260.94
"Otidiformes","Bustards","Neotis nuba","Nubian Bustard",50,0,0,0,0,0,10,0,20,20,"Omnivore",0,0,80,20,0,0,0,0,5440
"Otidiformes","Bustards","Neotis heuglinii","Heuglin's Bustard",30,0,0,0,30,0,20,0,0,20,"Omnivore",0,0,80,20,0,0,0,0,4098.78
"Otidiformes","Bustards","Ardeotis arabs","Arabian Bustard",30,0,0,0,20,0,20,0,20,10,"Omnivore",0,0,80,20,0,0,0,0,5943.48
"Otidiformes","Bustards","Ardeotis kori","Kori Bustard",20,10,10,0,0,0,20,0,20,20,"Omnivore",0,0,90,10,0,0,0,0,7994.16
"Otidiformes","Bustards","Ardeotis nigriceps","Great Indian Bustard",20,10,10,0,0,0,20,0,20,20,"Omnivore",0,0,90,10,0,0,0,0,7235.31
"Otidiformes","Bustards","Ardeotis australis","Australian Bustard",20,10,10,0,0,0,10,0,20,30,"Omnivore",0,0,80,20,0,0,0,0,4182.35
"Otidiformes","Bustards","Chlamydotis undulata","Houbara Bustard",20,0,10,0,0,0,20,0,20,30,"Omnivore",0,0,80,20,0,0,0,0,1501.33
"Otidiformes","Bustards","Eupodotis savilei","Savile's Bustard",40,0,0,0,0,0,20,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,1137.37
"Otidiformes","Bustards","Eupodotis gindiana","Buff-crested Bustard",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,782.3
"Otidiformes","Bustards","Eupodotis ruficrista","Red-crested Bustard",40,0,0,0,0,0,20,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,712.1
"Otidiformes","Bustards","Eupodotis afraoides","White-quilled Bustard",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,745
"Otidiformes","Bustards","Eupodotis afra","Black Bustard",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,689.99
"Otidiformes","Bustards","Eupodotis rueppellii","Rueppell's Bustard",30,0,30,0,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,1107.04
"Otidiformes","Bustards","Eupodotis vigorsii","Karoo Bustard",30,0,0,0,0,0,30,0,0,40,"Omnivore",0,0,80,20,0,0,0,0,1700
"Otidiformes","Bustards","Eupodotis humilis","Little Brown Bustard",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,698
"Otidiformes","Bustards","Eupodotis senegalensis","White-bellied Bustard",30,0,10,0,0,0,20,0,20,20,"Omnivore",0,0,80,20,0,0,0,0,585
"Otidiformes","Bustards","Eupodotis caerulescens","Blue Bustard",30,0,20,0,0,0,0,0,20,30,"Omnivore",0,0,80,20,0,0,0,0,1366
"Otidiformes","Bustards","Eupodotis melanogaster","Black-bellied Bustard",70,0,0,0,10,0,0,0,10,10,"Invertebrate",0,0,100,0,0,0,0,0,1151.52
"Otidiformes","Bustards","Eupodotis hartlaubii","Hartlaub's Bustard",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,1190
"Otidiformes","Bustards","Houbaropsis bengalensis","Bengal Florican",20,0,20,0,0,0,20,0,20,20,"Omnivore",0,0,80,20,0,0,0,0,2012.46
"Otidiformes","Bustards","Sypheotides indicus","Lesser Florican",20,0,10,0,0,0,20,0,20,30,"Omnivore",0,0,100,0,0,0,0,0,614.32
"Gruiformes","Cranes","Balearica pavonina","Black Crowned-crane",30,0,20,10,0,0,0,0,10,30,"Omnivore",0,50,50,0,0,0,0,0,3590
"Gruiformes","Cranes","Balearica regulorum","Grey Crowned-crane",40,0,20,0,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,3771.99
"Gruiformes","Cranes","Grus leucogeranus","Siberian Crane",10,10,0,10,10,0,0,0,10,50,"PlantSeed",0,50,50,0,0,0,0,0,5913.44
"Gruiformes","Cranes","Grus antigone","Sarus Crane",10,0,10,10,10,0,0,0,30,30,"PlantSeed",0,50,50,0,0,0,0,0,5916.22
"Gruiformes","Cranes","Grus rubicunda","Brolga",10,10,10,0,0,0,0,0,30,40,"PlantSeed",0,50,50,0,0,0,0,0,6222.82
"Gruiformes","Cranes","Grus vipio","White-naped Crane",20,0,0,0,10,0,0,0,30,40,"PlantSeed",0,50,50,0,0,0,0,0,4662.99
"Gruiformes","Cranes","Grus canadensis","Sandhill Crane",20,20,0,0,0,0,20,0,10,30,"Omnivore",0,50,50,0,0,0,0,0,4296.22
"Gruiformes","Cranes","Grus virgo","Demoiselle Crane",10,0,10,0,10,0,0,0,60,10,"PlantSeed",0,20,80,0,0,0,0,0,2417
"Gruiformes","Cranes","Grus paradisea","Blue Crane",20,10,20,10,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,4540.62
"Gruiformes","Cranes","Grus carunculatus","Wattled Crane",20,0,10,0,10,0,0,0,0,60,"PlantSeed",0,50,50,0,0,0,0,0,8158.99
"Gruiformes","Cranes","Grus grus","Common Crane",10,10,10,0,0,0,10,0,20,40,"PlantSeed",0,50,50,0,0,0,0,0,5499.99
"Gruiformes","Cranes","Grus monacha","Hooded Crane",10,0,20,0,0,0,10,0,30,30,"PlantSeed",0,50,50,0,0,0,0,0,3729.9
"Gruiformes","Cranes","Grus americana","Whooping Crane",20,20,20,20,0,0,10,0,10,0,"VertFishScav",0,50,50,0,0,0,0,0,5825.99
"Gruiformes","Cranes","Grus nigricollis","Black-necked Crane",20,10,20,10,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,5999.99
"Gruiformes","Cranes","Grus japonensis","Red-crowned Crane",20,10,10,10,10,0,0,0,10,30,"Omnivore",0,50,50,0,0,0,0,0,8785.99
"Gruiformes","Limpkin","Aramus guarauna","Limpkin",50,0,20,0,30,0,0,0,0,0,"Omnivore",0,50,50,0,0,0,0,0,1080
"Gruiformes","Finfoots","Podica senegalensis","African Finfoot",30,0,30,20,0,0,0,0,0,20,"Omnivore",20,60,20,0,0,0,0,0,599
"Gruiformes","Finfoots","Heliopais personatus","Masked Finfoot",30,0,30,20,0,0,0,0,0,20,"Omnivore",0,60,40,0,0,0,0,0,510
"Gruiformes","Finfoots","Heliornis fulica","Sungrebe",30,0,30,20,0,0,0,0,20,0,"Omnivore",0,70,30,0,0,0,0,0,132
"Gruiformes","Trumpeters","Psophia crepitans","Grey-winged Trumpeter",10,0,0,0,0,0,90,0,0,0,"FruiNect",0,0,70,30,0,0,0,0,1026
"Gruiformes","Trumpeters","Psophia leucoptera","Pale-winged Trumpeter",10,0,0,0,0,0,90,0,0,0,"FruiNect",0,0,70,30,0,0,0,0,1315.58
"Gruiformes","Trumpeters","Psophia viridis","Dark-winged Trumpeter",10,0,0,0,10,10,70,0,0,0,"FruiNect",0,0,60,40,0,0,0,0,1071
"Cariamiformes","Seriemas","Cariama cristata","Red-legged Seriema",60,10,10,0,0,0,10,0,0,10,"Invertebrate",0,0,60,40,0,0,0,0,1400
"Cariamiformes","Seriemas","Chunga burmeisteri","Black-legged Seriema",30,30,0,0,0,0,0,0,10,30,"Omnivore",0,0,60,40,0,0,0,0,1298
"Eurypygiformes","Kagu","Rhynochetos jubatus","Kagu",40,0,30,0,0,30,0,0,0,0,"VertFishScav",0,0,100,0,0,0,0,0,859.99
"Gruiformes","Rails, crakes and allies","Himantornis haematopus","Nkulengu Rail",40,0,30,0,0,0,0,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,585.69
"Gruiformes","Rails, crakes and allies","Canirallus oculeus","Grey-throated Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,277
"Gruiformes","Rails, crakes and allies","Canirallus kioloides","Madagascar Wood Rail",40,0,30,0,0,0,0,0,30,0,"Omnivore",0,0,100,0,0,0,0,0,246
"Gruiformes","Rails, crakes and allies","Sarothrura pulchra","White-spotted Flufftail",70,0,10,0,0,0,0,0,10,10,"Invertebrate",0,20,80,0,0,0,0,0,45.2
"Gruiformes","Rails, crakes and allies","Sarothrura elegans","Buff-spotted Flufftail",80,0,0,0,10,0,0,0,10,0,"Invertebrate",0,20,80,0,0,0,0,0,46.04
"Gruiformes","Rails, crakes and allies","Sarothrura rufa","Red-chested Flufftail",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,20,80,0,0,0,0,0,37.68
"Gruiformes","Rails, crakes and allies","Sarothrura lugens","Chestnut-headed Flufftail",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,30.83
"Gruiformes","Rails, crakes and allies","Sarothrura boehmi","Streaky-breasted Flufftail",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,34.97
"Gruiformes","Rails, crakes and allies","Sarothrura affinis","Striped Flufftail",60,0,0,0,0,0,0,0,20,20,"Invertebrate",0,10,60,30,0,0,0,0,27.8
"Gruiformes","Rails, crakes and allies","Sarothrura insularis","Madagascar Flufftail",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,0,100,0,0,0,0,0,26.8
"Gruiformes","Rails, crakes and allies","Sarothrura ayresi","White-winged Flufftail",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,20,80,0,0,0,0,0,31.8
"Gruiformes","Rails, crakes and allies","Sarothrura watersi","Slender-billed Flufftail",60,0,0,0,0,0,0,0,30,10,"Invertebrate",0,10,90,0,0,0,0,0,26.5
"Gruiformes","Rails, crakes and allies","Coturnicops exquisitus","Swinhoe's Rail",40,0,0,0,0,0,0,0,60,0,"PlantSeed",0,30,40,30,0,0,0,0,40.8
"Gruiformes","Rails, crakes and allies","Coturnicops noveboracensis","Yellow Rail",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,40,30,0,0,0,0,60.9
"Gruiformes","Rails, crakes and allies","Coturnicops notatus","Speckled Rail",20,0,0,0,0,0,0,0,80,0,"PlantSeed",0,0,80,20,0,0,0,0,30
"Gruiformes","Rails, crakes and allies","Micropygia schomburgkii","Ocellated Crake",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,60,40,0,0,0,0,31.2
"Gruiformes","Rails, crakes and allies","Rallina rubra","Chestnut Forest-rail",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,81
"Gruiformes","Rails, crakes and allies","Rallina leucospila","White-striped Forest-rail",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,120
"Gruiformes","Rails, crakes and allies","Rallina forbesi","Forbes's Forest-rail",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,100,0,0,0,0,0,85.13
"Gruiformes","Rails, crakes and allies","Rallina mayri","Mayr's Forest-rail",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,122.89
"Gruiformes","Rails, crakes and allies","Rallina tricolor","Red-necked Crake",50,0,30,0,0,0,0,0,20,0,"Omnivore",0,50,50,0,0,0,0,0,178
"Gruiformes","Rails, crakes and allies","Rallina canningi","Andaman Crake",90,0,0,10,0,0,0,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,119.67
"Gruiformes","Rails, crakes and allies","Rallina fasciata","Red-legged Crake",60,0,10,0,0,0,0,0,20,10,"Invertebrate",0,20,80,0,0,0,0,0,100
"Gruiformes","Rails, crakes and allies","Rallina eurizonoides","Slaty-legged Crake",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,0,100,0,0,0,0,0,109
"Gruiformes","Rails, crakes and allies","Anurolimnas castaneiceps","Chestnut-headed Crake",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,126
"Gruiformes","Rails, crakes and allies","Anurolimnas viridis","Russet-crowned Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,64.34
"Gruiformes","Rails, crakes and allies","Anurolimnas fasciatus","Black-banded Crake",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,100,0,0,0,0,0,69
"Gruiformes","Rails, crakes and allies","Laterallus melanophaius","Rufous-sided Crake",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,50,50,0,0,0,0,0,52.1
"Gruiformes","Rails, crakes and allies","Laterallus levraudi","Rusty-flanked Crake",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,70,0,0,0,0,0,43.51
"Gruiformes","Rails, crakes and allies","Laterallus ruber","Ruddy Crake",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,70,0,0,0,0,0,44.4
"Gruiformes","Rails, crakes and allies","Laterallus albigularis","White-throated Crake",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,47.29
"Gruiformes","Rails, crakes and allies","Laterallus exilis","Grey-breasted Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,20,80,0,0,0,0,0,33.53
"Gruiformes","Rails, crakes and allies","Laterallus jamaicensis","Black Rail",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,50,50,0,0,0,0,0,32.56
"Gruiformes","Rails, crakes and allies","Laterallus spilonotus","Galapagos Rail",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,30,70,0,0,0,0,0,40.24
"Gruiformes","Rails, crakes and allies","Laterallus leucopyrrhus","Red-and-white Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,45.5
"Gruiformes","Rails, crakes and allies","Laterallus xenopterus","Rufous-faced Crake",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,30,70,0,0,0,0,0,56.9
"Gruiformes","Rails, crakes and allies","Nesoclopeus woodfordi","Woodford's Rail",40,0,30,0,0,0,0,0,0,30,"Omnivore",0,0,100,0,0,0,0,0,553.16
"Gruiformes","Rails, crakes and allies","Gallirallus australis","Weka",30,10,10,0,0,0,30,0,10,10,"Omnivore",0,20,60,20,0,0,0,0,875.72
"Gruiformes","Rails, crakes and allies","Gallirallus sylvestris","Lord Howe Woodhen",60,10,0,0,0,0,10,0,0,20,"Invertebrate",0,0,100,0,0,0,0,0,494.38
"Gruiformes","Rails, crakes and allies","Gallirallus okinawae","Okinawa Rail",50,0,50,0,0,0,0,0,0,0,"Omnivore",0,20,80,0,0,0,0,0,433
"Gruiformes","Rails, crakes and allies","Gallirallus torquatus","Barred Rail",50,0,10,0,0,0,10,0,10,20,"Omnivore",0,0,100,0,0,0,0,0,280
"Gruiformes","Rails, crakes and allies","Gallirallus insignis","New Britain Rail",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,0,100,0,0,0,0,0,353.07
"Gruiformes","Rails, crakes and allies","Gallirallus philippensis","Buff-banded Rail",20,10,10,10,0,10,10,0,10,20,"Omnivore",0,30,40,30,0,0,0,0,205.92
"Gruiformes","Rails, crakes and allies","Gallirallus rovianae","Roviana Rail",50,0,0,0,0,0,0,0,20,30,"Omnivore",0,10,90,0,0,0,0,0,353.07
"Gruiformes","Rails, crakes and allies","Gallirallus owstoni","Guam Rail",30,0,10,10,0,10,20,0,0,20,"Omnivore",0,10,60,30,0,0,0,0,226.03
"Gruiformes","Rails, crakes and allies","Gallirallus striatus","Slaty-breasted Rail",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,116
"Gruiformes","Rails, crakes and allies","Rallus longirostris","Clapper Rail",30,10,10,10,0,0,10,0,10,20,"Omnivore",10,40,40,10,0,0,0,0,259.35
"Gruiformes","Rails, crakes and allies","Rallus elegans","King Rail",30,0,30,20,0,0,0,0,20,0,"Omnivore",0,50,50,0,0,0,0,0,313.31
"Gruiformes","Rails, crakes and allies","Rallus wetmorei","Plain-flanked Rail",30,10,10,10,0,0,10,0,10,20,"Omnivore",10,40,40,10,0,0,0,0,160.82
"Gruiformes","Rails, crakes and allies","Rallus limicola","Virginia Rail",20,0,20,20,0,0,0,0,20,20,"Omnivore",0,50,50,0,0,0,0,0,84.1
"Gruiformes","Rails, crakes and allies","Rallus semiplumbeus","Bogota Rail",10,0,0,60,30,0,0,0,0,0,"VertFishScav",0,50,50,0,0,0,0,0,160.82
"Gruiformes","Rails, crakes and allies","Rallus antarcticus","Austral Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0,60.4
"Gruiformes","Rails, crakes and allies","Rallus aquaticus","Water Rail",20,20,10,10,0,0,10,0,10,20,"Omnivore",10,40,40,10,0,0,0,0,110.67
"Gruiformes","Rails, crakes and allies","Rallus caerulescens","African Water Rail",30,0,20,10,0,10,0,0,10,20,"Omnivore",0,40,40,20,0,0,0,0,162.11
"Gruiformes","Rails, crakes and allies","Rallus madagascariensis","Madagascar Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,60,40,0,0,0,0,0,114
"Gruiformes","Rails, crakes and allies","Lewinia mirifica","Brown-banded Rail",50,10,10,0,0,0,0,0,0,30,"Omnivore",0,50,50,0,0,0,0,0,84.2
"Gruiformes","Rails, crakes and allies","Lewinia pectoralis","Lewin's Rail",50,10,10,0,0,0,0,0,0,30,"Omnivore",0,50,50,0,0,0,0,0,78.05
"Gruiformes","Rails, crakes and allies","Lewinia muelleri","Auckland Islands Rail",70,10,10,0,0,0,0,0,0,10,"Invertebrate",0,50,50,0,0,0,0,0,93
"Gruiformes","Rails, crakes and allies","Dryolimnas cuvieri","White-throated Rail",80,20,0,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0,182.38
"Gruiformes","Rails, crakes and allies","Crecopsis egregia","African Crake",30,0,30,0,0,0,0,0,20,20,"Omnivore",0,30,40,30,0,0,0,0,119
"Gruiformes","Rails, crakes and allies","Crex crex","Corncrake",30,20,10,0,0,0,0,0,20,20,"Omnivore",0,0,70,30,0,0,0,0,154.91
"Gruiformes","Rails, crakes and allies","Rougetius rougetii","Rouget's Rail",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,50,50,0,0,0,0,0,193.39
"Gruiformes","Rails, crakes and allies","Aramidopsis plateni","Snoring Rail",70,0,30,0,0,0,0,0,0,0,"Invertebrate",0,70,30,0,0,0,0,0,191
"Gruiformes","Rails, crakes and allies","Atlantisia rogersi","Inaccessible Rail",60,0,0,0,0,0,20,0,20,0,"Invertebrate",0,0,70,30,0,0,0,0,39.27
"Gruiformes","Rails, crakes and allies","Aramides mangle","Little Wood-rail",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,60,40,0,0,0,0,0,183
"Gruiformes","Rails, crakes and allies","Aramides axillaris","Rufous-necked Wood-rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,292
"Gruiformes","Rails, crakes and allies","Aramides cajanea","Grey-necked Wood-rail",50,0,20,0,0,0,10,0,10,10,"Omnivore",0,50,50,0,0,0,0,0,397
"Gruiformes","Rails, crakes and allies","Aramides wolfi","Brown Wood-rail",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,454
"Gruiformes","Rails, crakes and allies","Aramides ypecaha","Giant Wood-rail",50,30,0,0,0,0,20,0,0,0,"Omnivore",0,30,70,0,0,0,0,0,700.07
"Gruiformes","Rails, crakes and allies","Aramides saracura","Slaty-breasted Wood-rail",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,540
"Gruiformes","Rails, crakes and allies","Aramides calopterus","Red-winged Wood-rail",70,10,10,0,0,0,10,0,0,0,"Invertebrate",0,30,70,0,0,0,0,0,431.33
"Gruiformes","Rails, crakes and allies","Amaurolimnas concolor","Uniform Crake",60,0,20,0,0,0,10,0,10,0,"Invertebrate",0,10,60,30,0,0,0,0,133
"Gruiformes","Rails, crakes and allies","Gymnocrex rosenbergii","Blue-faced Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,300
"Gruiformes","Rails, crakes and allies","Gymnocrex plumbeiventris","Bare-eyed Rail",80,0,0,0,20,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,288
"Gruiformes","Rails, crakes and allies","Amaurornis akool","Brown Crake",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,60,40,0,0,0,0,0,131.43
"Gruiformes","Rails, crakes and allies","Amaurornis olivacea","Bush-hen",40,0,30,0,0,0,0,0,0,30,"Omnivore",0,30,70,0,0,0,0,0,292
"Gruiformes","Rails, crakes and allies","Amaurornis isabellina","Isabelline Waterhen",40,0,10,10,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,157.35
"Gruiformes","Rails, crakes and allies","Amaurornis moluccana","Rufous-tailed Waterhen",40,0,30,0,0,0,0,0,0,30,"Omnivore",0,30,70,0,0,0,0,0,186.78
"Gruiformes","Rails, crakes and allies","Amaurornis phoenicurus","White-breasted Waterhen",40,0,0,20,0,0,0,0,20,20,"Omnivore",0,20,60,20,0,0,0,0,180
"Gruiformes","Rails, crakes and allies","Amaurornis flavirostra","Black Crake",40,0,20,20,0,0,0,0,10,10,"Omnivore",0,20,60,20,0,0,0,0,86.2
"Gruiformes","Rails, crakes and allies","Amaurornis olivieri","Sakalava Rail",40,0,10,10,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,157.35
"Gruiformes","Rails, crakes and allies","Amaurornis bicolor","Black-tailed Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,60,40,0,0,0,0,0,157.35
"Gruiformes","Rails, crakes and allies","Porzana parva","Little Crake",80,0,0,0,0,0,0,0,10,10,"Invertebrate",0,50,50,0,0,0,0,0,49.7
"Gruiformes","Rails, crakes and allies","Porzana pusilla","Baillon's Crake",70,0,0,10,0,0,0,0,10,10,"Invertebrate",0,50,50,0,0,0,0,0,35.4
"Gruiformes","Rails, crakes and allies","Porzana porzana","Spotted Crake",40,0,0,20,0,0,0,0,20,20,"Omnivore",0,30,50,20,0,0,0,0,87.1
"Gruiformes","Rails, crakes and allies","Porzana fluminea","Australian Crake",40,0,20,0,0,0,0,0,20,20,"Omnivore",0,40,40,20,0,0,0,0,60.79
"Gruiformes","Rails, crakes and allies","Porzana carolina","Sora",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,40,40,20,0,0,0,0,74.8
"Gruiformes","Rails, crakes and allies","Porzana spiloptera","Dot-winged Crake",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,60,40,0,0,0,0,0,61.06
"Gruiformes","Rails, crakes and allies","Porzana albicollis","Ash-throated Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,0,100,0,0,0,0,0,100
"Gruiformes","Rails, crakes and allies","Porzana fusca","Ruddy-breasted Crake",40,0,0,0,0,0,0,0,30,30,"PlantSeed",0,20,80,0,0,0,0,0,57.27
"Gruiformes","Rails, crakes and allies","Porzana paykullii","Band-bellied Crake",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,20,80,0,0,0,0,0,111
"Gruiformes","Rails, crakes and allies","Porzana tabuensis","Spotless Crake",40,0,0,0,0,0,20,0,20,20,"Omnivore",0,30,50,20,0,0,0,0,42.23
"Gruiformes","Rails, crakes and allies","Porzana atra","Henderson Crake",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,100,0,0,0,0,0,77.4
"Gruiformes","Rails, crakes and allies","Porzana flaviventer","Yellow-breasted Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,30,50,20,0,0,0,0,24.92
"Gruiformes","Rails, crakes and allies","Porzana cinerea","White-browed Crake",40,0,10,10,0,0,0,0,20,20,"Omnivore",0,20,60,20,0,0,0,0,52.1
"Gruiformes","Rails, crakes and allies","Aenigmatolimnas marginalis","Striped Crake",60,0,20,20,0,0,0,0,0,0,"Invertebrate",0,20,60,20,0,0,0,0,51.2
"Gruiformes","Rails, crakes and allies","Cyanolimnas cerverai","Zapata Rail",50,0,10,0,0,0,0,0,20,20,"Omnivore",0,30,70,0,0,0,0,0,175
"Gruiformes","Rails, crakes and allies","Neocrex colombiana","Colombian Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,20,80,0,0,0,0,0,62.1
"Gruiformes","Rails, crakes and allies","Neocrex erythrops","Paint-billed Crake",60,0,0,0,0,0,0,0,40,0,"Invertebrate",0,20,80,0,0,0,0,0,58.3
"Gruiformes","Rails, crakes and allies","Pardirallus maculatus","Spotted Rail",60,0,0,20,0,0,0,0,0,20,"Invertebrate",0,50,50,0,0,0,0,0,171
"Gruiformes","Rails, crakes and allies","Pardirallus nigricans","Blackish Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,60,40,0,0,0,0,0,217
"Gruiformes","Rails, crakes and allies","Pardirallus sanguinolentus","Plumbeous Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,20,80,0,0,0,0,0,232
"Gruiformes","Rails, crakes and allies","Eulabeornis castaneoventris","Chestnut Rail",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,50,50,0,0,0,0,0,684.46
"Gruiformes","Rails, crakes and allies","Habroptila wallacii","Invisible Rail",50,0,0,0,0,0,0,0,0,50,"Omnivore",0,60,40,0,0,0,0,0,1000
"Gruiformes","Rails, crakes and allies","Megacrex inepta","New Guinea Flightless Rail",50,0,10,0,0,0,0,0,20,20,"Omnivore",0,0,100,0,0,0,0,0,1200
"Gruiformes","Rails, crakes and allies","Gallicrex cinerea","Watercock",30,0,0,0,0,0,0,0,40,30,"PlantSeed",0,20,60,20,0,0,0,0,390.39
"Gruiformes","Rails, crakes and allies","Porphyrio porphyrio","Purple Swamphen",10,10,10,0,0,0,0,0,30,40,"PlantSeed",0,20,60,20,0,0,0,0,773.88
"Gruiformes","Rails, crakes and allies","Porphyrio hochstetteri","Takahe",10,0,10,0,0,0,0,0,30,50,"PlantSeed",0,0,60,40,0,0,0,0,2462.18
"Gruiformes","Rails, crakes and allies","Porphyrio alleni","Allen's Gallinule",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,30,50,20,0,0,0,0,138.74
"Gruiformes","Rails, crakes and allies","Porphyrio martinica","Yellow-legged Gallinule",30,0,0,0,0,0,0,0,0,70,"PlantSeed",0,20,30,30,20,0,0,0,235.06
"Gruiformes","Rails, crakes and allies","Porphyrio flavirostris","Azure Gallinule",50,0,0,0,0,0,0,0,50,0,"Omnivore",0,20,60,20,0,0,0,0,92.64
"Gruiformes","Rails, crakes and allies","Gallinula silvestris","Makira Moorhen",40,0,0,0,0,0,0,0,30,30,"PlantSeed",20,40,40,0,0,0,0,0,450
