"body_mass_value","diet_type","population"
74,"fruit",30
74,"nect",0
74,"seed",30
74,"plant_o",0
67.6,"inv",40
67.6,"vend",0
67.6,"vect",0
67.6,"vfish",0
67.6,"vunk",0
67.6,"scav",0
67.6,"fruit",30
67.6,"nect",0
67.6,"seed",30
67.6,"plant_o",0
62.5,"inv",60
62.5,"vend",0
62.5,"vect",0
62.5,"vfish",0
62.5,"vunk",0
62.5,"scav",10
62.5,"fruit",30
62.5,"nect",0
62.5,"seed",0
62.5,"plant_o",0
63.28,"inv",100
63.28,"vend",0
63.28,"vect",0
63.28,"vfish",0
63.28,"vunk",0
63.28,"scav",0
63.28,"fruit",0
63.28,"nect",0
63.28,"seed",0
63.28,"plant_o",0
78.2,"inv",60
78.2,"vend",0
78.2,"vect",10
78.2,"vfish",0
78.2,"vunk",0
78.2,"scav",0
78.2,"fruit",10
78.2,"nect",10
78.2,"seed",10
78.2,"plant_o",0
77,"inv",80
77,"vend",0
77,"vect",0
77,"vfish",0
77,"vunk",0
77,"scav",0
77,"fruit",0
77,"nect",0
77,"seed",0
77,"plant_o",20
32,"inv",50
32,"vend",0
32,"vect",0
32,"vfish",0
32,"vunk",0
32,"scav",0
32,"fruit",0
32,"nect",0
32,"seed",50
32,"plant_o",0
46,"inv",30
46,"vend",0
46,"vect",0
46,"vfish",0
46,"vunk",0
46,"scav",0
46,"fruit",40
46,"nect",0
46,"seed",30
46,"plant_o",0
39,"inv",40
39,"vend",0
39,"vect",0
39,"vfish",0
39,"vunk",0
39,"scav",0
39,"fruit",20
39,"nect",0
39,"seed",40
39,"plant_o",0
28.4,"inv",60
28.4,"vend",0
28.4,"vect",0
28.4,"vfish",0
28.4,"vunk",0
28.4,"scav",0
28.4,"fruit",20
28.4,"nect",0
28.4,"seed",20
28.4,"plant_o",0
21.39,"inv",80
21.39,"vend",0
21.39,"vect",0
21.39,"vfish",0
21.39,"vunk",0
21.39,"scav",0
21.39,"fruit",10
21.39,"nect",0
21.39,"seed",10
21.39,"plant_o",0
47.15,"inv",70
47.15,"vend",0
47.15,"vect",0
47.15,"vfish",0
47.15,"vunk",0
47.15,"scav",0
47.15,"fruit",10
47.15,"nect",0
47.15,"seed",10
47.15,"plant_o",10
43,"inv",100
43,"vend",0
43,"vect",0
43,"vfish",0
43,"vunk",0
43,"scav",0
43,"fruit",0
43,"nect",0
43,"seed",0
43,"plant_o",0
38.67,"inv",70
38.67,"vend",0
38.67,"vect",0
38.67,"vfish",0
38.67,"vunk",0
38.67,"scav",0
38.67,"fruit",20
38.67,"nect",0
38.67,"seed",10
38.67,"plant_o",0
14.3,"inv",60
14.3,"vend",0
14.3,"vect",0
14.3,"vfish",0
14.3,"vunk",0
14.3,"scav",0
14.3,"fruit",20
14.3,"nect",0
14.3,"seed",20
14.3,"plant_o",0
13.3,"inv",100
13.3,"vend",0
13.3,"vect",0
13.3,"vfish",0
13.3,"vunk",0
13.3,"scav",0
13.3,"fruit",0
13.3,"nect",0
13.3,"seed",0
13.3,"plant_o",0
27.4,"inv",80
27.4,"vend",0
27.4,"vect",0
27.4,"vfish",0
27.4,"vunk",0
27.4,"scav",0
27.4,"fruit",20
27.4,"nect",0
27.4,"seed",0
27.4,"plant_o",0
37,"inv",100
37,"vend",0
37,"vect",0
37,"vfish",0
37,"vunk",0
37,"scav",0
37,"fruit",0
37,"nect",0
37,"seed",0
37,"plant_o",0
36,"inv",60
36,"vend",0
36,"vect",0
36,"vfish",0
36,"vunk",0
36,"scav",0
36,"fruit",20
36,"nect",0
36,"seed",20
36,"plant_o",0
38.4,"inv",80
38.4,"vend",0
38.4,"vect",0
38.4,"vfish",0
38.4,"vunk",0
38.4,"scav",0
38.4,"fruit",0
38.4,"nect",0
38.4,"seed",0
38.4,"plant_o",20
43.87,"inv",60
43.87,"vend",0
43.87,"vect",0
43.87,"vfish",0
43.87,"vunk",0
43.87,"scav",0
43.87,"fruit",10
43.87,"nect",10
43.87,"seed",10
43.87,"plant_o",10
46.73,"inv",40
46.73,"vend",0
46.73,"vect",0
46.73,"vfish",0
46.73,"vunk",0
46.73,"scav",0
46.73,"fruit",30
46.73,"nect",0
46.73,"seed",10
46.73,"plant_o",20
39.34,"inv",100
39.34,"vend",0
39.34,"vect",0
39.34,"vfish",0
39.34,"vunk",0
39.34,"scav",0
39.34,"fruit",0
39.34,"nect",0
39.34,"seed",0
39.34,"plant_o",0
23.97,"inv",80
23.97,"vend",0
23.97,"vect",0
23.97,"vfish",0
23.97,"vunk",0
23.97,"scav",0
23.97,"fruit",10
23.97,"nect",0
23.97,"seed",10
23.97,"plant_o",0
17,"inv",40
17,"vend",0
17,"vect",0
17,"vfish",0
17,"vunk",0
17,"scav",0
17,"fruit",30
17,"nect",0
17,"seed",30
17,"plant_o",0
19.2,"inv",80
19.2,"vend",0
19.2,"vect",0
19.2,"vfish",0
19.2,"vunk",0
19.2,"scav",0
19.2,"fruit",10
19.2,"nect",0
19.2,"seed",10
19.2,"plant_o",0
14.3,"inv",80
14.3,"vend",0
14.3,"vect",0
14.3,"vfish",0
14.3,"vunk",0
14.3,"scav",0
14.3,"fruit",0
14.3,"nect",0
14.3,"seed",20
14.3,"plant_o",0
5.5,"inv",40
5.5,"vend",0
5.5,"vect",0
5.5,"vfish",0
5.5,"vunk",0
5.5,"scav",0
5.5,"fruit",30
5.5,"nect",0
5.5,"seed",30
5.5,"plant_o",0
13.16,"inv",100
13.16,"vend",0
13.16,"vect",0
13.16,"vfish",0
13.16,"vunk",0
13.16,"scav",0
13.16,"fruit",0
13.16,"nect",0
13.16,"seed",0
13.16,"plant_o",0
11,"inv",100
11,"vend",0
11,"vect",0
11,"vfish",0
11,"vunk",0
11,"scav",0
11,"fruit",0
11,"nect",0
11,"seed",0
11,"plant_o",0
12.5,"inv",90
12.5,"vend",0
12.5,"vect",0
12.5,"vfish",0
12.5,"vunk",0
12.5,"scav",0
12.5,"fruit",0
12.5,"nect",10
12.5,"seed",0
12.5,"plant_o",0
11.95,"inv",80
11.95,"vend",0
11.95,"vect",0
11.95,"vfish",0
11.95,"vunk",0
11.95,"scav",0
11.95,"fruit",10
11.95,"nect",0
11.95,"seed",10
11.95,"plant_o",0
13.16,"inv",70
13.16,"vend",0
13.16,"vect",0
13.16,"vfish",0
13.16,"vunk",0
13.16,"scav",0
13.16,"fruit",0
13.16,"nect",0
13.16,"seed",0
13.16,"plant_o",30
13.16,"inv",80
13.16,"vend",0
13.16,"vect",0
13.16,"vfish",0
13.16,"vunk",0
13.16,"scav",0
13.16,"fruit",0
13.16,"nect",0
13.16,"seed",20
13.16,"plant_o",0
10,"inv",100
10,"vend",0
10,"vect",0
10,"vfish",0
10,"vunk",0
10,"scav",0
10,"fruit",0
10,"nect",0
10,"seed",0
10,"plant_o",0
10.5,"inv",100
10.5,"vend",0
10.5,"vect",0
10.5,"vfish",0
10.5,"vunk",0
10.5,"scav",0
10.5,"fruit",0
10.5,"nect",0
10.5,"seed",0
10.5,"plant_o",0
13.16,"inv",100
13.16,"vend",0
13.16,"vect",0
13.16,"vfish",0
13.16,"vunk",0
13.16,"scav",0
13.16,"fruit",0
13.16,"nect",0
13.16,"seed",0
13.16,"plant_o",0
17.43,"inv",70
17.43,"vend",0
17.43,"vect",0
17.43,"vfish",0
17.43,"vunk",0
17.43,"scav",0
17.43,"fruit",0
17.43,"nect",0
17.43,"seed",30
17.43,"plant_o",0
13.16,"inv",80
13.16,"vend",0
13.16,"vect",0
13.16,"vfish",0
13.16,"vunk",0
13.16,"scav",0
13.16,"fruit",0
13.16,"nect",0
13.16,"seed",20
13.16,"plant_o",0
14.3,"inv",80
14.3,"vend",0
14.3,"vect",0
14.3,"vfish",0
14.3,"vunk",0
14.3,"scav",0
14.3,"fruit",20
14.3,"nect",0
14.3,"seed",0
14.3,"plant_o",0
20.7,"inv",80
20.7,"vend",0
20.7,"vect",0
20.7,"vfish",0
20.7,"vunk",0
20.7,"scav",0
20.7,"fruit",0
20.7,"nect",20
20.7,"seed",0
20.7,"plant_o",0
13.16,"inv",100
13.16,"vend",0
13.16,"vect",0
13.16,"vfish",0
13.16,"vunk",0
13.16,"scav",0
13.16,"fruit",0
13.16,"nect",0
13.16,"seed",0
13.16,"plant_o",0
14.3,"inv",100
14.3,"vend",0
14.3,"vect",0
14.3,"vfish",0
14.3,"vunk",0
14.3,"scav",0
14.3,"fruit",0
14.3,"nect",0
14.3,"seed",0
14.3,"plant_o",0
15.26,"inv",60
15.26,"vend",0
15.26,"vect",0
15.26,"vfish",0
15.26,"vunk",0
15.26,"scav",0
15.26,"fruit",20
15.26,"nect",0
15.26,"seed",20
15.26,"plant_o",0
15.8,"inv",40
15.8,"vend",0
15.8,"vect",0
15.8,"vfish",0
15.8,"vunk",0
15.8,"scav",0
15.8,"fruit",30
15.8,"nect",30
15.8,"seed",0
15.8,"plant_o",0
29.64,"inv",40
29.64,"vend",0
29.64,"vect",0
29.64,"vfish",0
29.64,"vunk",0
29.64,"scav",0
29.64,"fruit",60
29.64,"nect",0
29.64,"seed",0
29.64,"plant_o",0
53,"inv",100
53,"vend",0
53,"vect",0
53,"vfish",0
53,"vunk",0
53,"scav",0
53,"fruit",0
53,"nect",0
53,"seed",0
53,"plant_o",0
47,"inv",80
47,"vend",0
47,"vect",0
47,"vfish",0
47,"vunk",0
47,"scav",0
47,"fruit",20
47,"nect",0
47,"seed",0
47,"plant_o",0
50,"inv",90
50,"vend",0
50,"vect",0
50,"vfish",0
50,"vunk",0
50,"scav",0
50,"fruit",10
50,"nect",0
50,"seed",0
50,"plant_o",0
21.5,"inv",0
21.5,"vend",0
21.5,"vect",0
21.5,"vfish",0
21.5,"vunk",0
21.5,"scav",0
21.5,"fruit",100
21.5,"nect",0
21.5,"seed",0
21.5,"plant_o",0
85.57,"inv",80
85.57,"vend",0
85.57,"vect",10
85.57,"vfish",0
85.57,"vunk",0
85.57,"scav",0
85.57,"fruit",0
85.57,"nect",0
85.57,"seed",10
85.57,"plant_o",0
45,"inv",90
45,"vend",0
45,"vect",0
45,"vfish",0
45,"vunk",0
45,"scav",0
45,"fruit",0
45,"nect",0
45,"seed",0
45,"plant_o",10
45,"inv",80
45,"vend",0
45,"vect",0
45,"vfish",0
45,"vunk",0
45,"scav",0
45,"fruit",20
45,"nect",0
45,"seed",0
45,"plant_o",0
24.5,"inv",80
24.5,"vend",0
24.5,"vect",0
24.5,"vfish",0
24.5,"vunk",0
24.5,"scav",0
24.5,"fruit",0
24.5,"nect",0
24.5,"seed",20
24.5,"plant_o",0
39.4,"inv",50
39.4,"vend",0
39.4,"vect",0
39.4,"vfish",0
39.4,"vunk",0
39.4,"scav",0
39.4,"fruit",50
39.4,"nect",0
39.4,"seed",0
39.4,"plant_o",0
37.78,"inv",70
37.78,"vend",0
37.78,"vect",0
37.78,"vfish",0
37.78,"vunk",0
37.78,"scav",0
37.78,"fruit",20
37.78,"nect",0
37.78,"seed",10
37.78,"plant_o",0
32.6,"inv",50
32.6,"vend",0
32.6,"vect",0
32.6,"vfish",0
32.6,"vunk",0
32.6,"scav",0
32.6,"fruit",30
32.6,"nect",20
32.6,"seed",0
32.6,"plant_o",0
41.78,"inv",30
41.78,"vend",0
41.78,"vect",0
41.78,"vfish",0
41.78,"vunk",0
41.78,"scav",0
41.78,"fruit",20
41.78,"nect",20
41.78,"seed",20
41.78,"plant_o",10
40.55,"inv",60
40.55,"vend",0
40.55,"vect",0
40.55,"vfish",0
40.55,"vunk",0
40.55,"scav",0
40.55,"fruit",10
40.55,"nect",0
40.55,"seed",20
40.55,"plant_o",10
42.4,"inv",20
42.4,"vend",0
42.4,"vect",0
42.4,"vfish",0
42.4,"vunk",0
42.4,"scav",0
42.4,"fruit",20
42.4,"nect",20
42.4,"seed",20
42.4,"plant_o",20
11.8,"inv",80
11.8,"vend",0
11.8,"vect",0
11.8,"vfish",0
11.8,"vunk",0
11.8,"scav",0
11.8,"fruit",0
11.8,"nect",10
11.8,"seed",10
11.8,"plant_o",0
12.1,"inv",60
12.1,"vend",0
12.1,"vect",0
12.1,"vfish",0
12.1,"vunk",0
12.1,"scav",0
12.1,"fruit",20
12.1,"nect",10
12.1,"seed",10
12.1,"plant_o",0
17.14,"inv",50
17.14,"vend",0
17.14,"vect",0
17.14,"vfish",0
17.14,"vunk",0
17.14,"scav",0
17.14,"fruit",50
17.14,"nect",0
17.14,"seed",0
17.14,"plant_o",0
16.91,"inv",50
16.91,"vend",0
16.91,"vect",0
16.91,"vfish",0
16.91,"vunk",0
16.91,"scav",0
16.91,"fruit",20
16.91,"nect",20
16.91,"seed",10
16.91,"plant_o",0
14.04,"inv",30
14.04,"vend",0
14.04,"vect",0
14.04,"vfish",0
14.04,"vunk",0
14.04,"scav",0
14.04,"fruit",40
14.04,"nect",30
14.04,"seed",0
14.04,"plant_o",0
20.78,"inv",50
20.78,"vend",0
20.78,"vect",0
20.78,"vfish",0
20.78,"vunk",0
20.78,"scav",0
20.78,"fruit",20
20.78,"nect",20
20.78,"seed",10
20.78,"plant_o",0
12,"inv",70
12,"vend",0
12,"vect",0
12,"vfish",0
12,"vunk",0
12,"scav",0
12,"fruit",0
12,"nect",10
12,"seed",20
12,"plant_o",0
13,"inv",40
13,"vend",0
13,"vect",0
13,"vfish",0
13,"vunk",0
13,"scav",0
13,"fruit",30
13,"nect",30
13,"seed",0
13,"plant_o",0
12.49,"inv",40
12.49,"vend",0
12.49,"vect",0
12.49,"vfish",0
12.49,"vunk",0
12.49,"scav",0
12.49,"fruit",30
12.49,"nect",30
12.49,"seed",0
12.49,"plant_o",0
9.5,"inv",40
9.5,"vend",0
9.5,"vect",0
9.5,"vfish",0
9.5,"vunk",0
9.5,"scav",0
9.5,"fruit",20
9.5,"nect",10
9.5,"seed",20
9.5,"plant_o",10
11.8,"inv",60
11.8,"vend",0
11.8,"vect",0
11.8,"vfish",0
11.8,"vunk",0
11.8,"scav",0
11.8,"fruit",20
11.8,"nect",10
11.8,"seed",10
11.8,"plant_o",0
11.9,"inv",60
11.9,"vend",0
11.9,"vect",0
11.9,"vfish",0
11.9,"vunk",0
11.9,"scav",0
11.9,"fruit",20
11.9,"nect",20
11.9,"seed",0
11.9,"plant_o",0
23.3,"inv",100
23.3,"vend",0
23.3,"vect",0
23.3,"vfish",0
23.3,"vunk",0
23.3,"scav",0
23.3,"fruit",0
23.3,"nect",0
23.3,"seed",0
23.3,"plant_o",0
19.9,"inv",100
19.9,"vend",0
19.9,"vect",0
19.9,"vfish",0
19.9,"vunk",0
19.9,"scav",0
19.9,"fruit",0
19.9,"nect",0
19.9,"seed",0
19.9,"plant_o",0
24.5,"inv",100
24.5,"vend",0
24.5,"vect",0
24.5,"vfish",0
24.5,"vunk",0
24.5,"scav",0
24.5,"fruit",0
24.5,"nect",0
24.5,"seed",0
24.5,"plant_o",0
13.82,"inv",60
13.82,"vend",0
13.82,"vect",0
13.82,"vfish",0
13.82,"vunk",0
13.82,"scav",0
13.82,"fruit",0
13.82,"nect",0
13.82,"seed",40
13.82,"plant_o",0
83.99,"inv",20
83.99,"vend",0
83.99,"vect",0
83.99,"vfish",0
83.99,"vunk",0
83.99,"scav",0
83.99,"fruit",20
83.99,"nect",0
83.99,"seed",30
83.99,"plant_o",30
20.73,"inv",50
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",30
20.73,"plant_o",20
34,"inv",30
34,"vend",0
34,"vect",0
34,"vfish",0
34,"vunk",0
34,"scav",0
34,"fruit",0
34,"nect",0
34,"seed",0
34,"plant_o",70
29,"inv",30
29,"vend",0
29,"vect",0
29,"vfish",0
29,"vunk",0
29,"scav",0
29,"fruit",0
29,"nect",0
29,"seed",50
29,"plant_o",20
26,"inv",50
26,"vend",0
26,"vect",0
26,"vfish",0
26,"vunk",0
26,"scav",0
26,"fruit",0
26,"nect",0
26,"seed",50
26,"plant_o",0
26,"inv",60
26,"vend",0
26,"vect",0
26,"vfish",0
26,"vunk",0
26,"scav",0
26,"fruit",20
26,"nect",0
26,"seed",20
26,"plant_o",0
20.73,"inv",50
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",30
20.73,"plant_o",20
10.9,"inv",20
10.9,"vend",0
10.9,"vect",0
10.9,"vfish",0
10.9,"vunk",0
10.9,"scav",0
10.9,"fruit",20
10.9,"nect",0
10.9,"seed",20
10.9,"plant_o",40
20.73,"inv",70
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",30
20.73,"plant_o",0
20.73,"inv",100
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",0
20.73,"plant_o",0
20.73,"inv",60
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",40
20.73,"plant_o",0
20.73,"inv",100
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",0
20.73,"plant_o",0
6.4,"inv",30
6.4,"vend",0
6.4,"vect",0
6.4,"vfish",0
6.4,"vunk",0
6.4,"scav",0
6.4,"fruit",0
6.4,"nect",0
6.4,"seed",30
6.4,"plant_o",40
5.47,"inv",40
5.47,"vend",0
5.47,"vect",0
5.47,"vfish",0
5.47,"vunk",0
5.47,"scav",0
5.47,"fruit",0
5.47,"nect",0
5.47,"seed",30
5.47,"plant_o",30
6,"inv",60
6,"vend",0
6,"vect",0
6,"vfish",0
6,"vunk",0
6,"scav",0
6,"fruit",0
6,"nect",0
6,"seed",40
6,"plant_o",0
20.73,"inv",50
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",0
20.73,"plant_o",50
16.8,"inv",30
16.8,"vend",0
16.8,"vect",0
16.8,"vfish",0
16.8,"vunk",0
16.8,"scav",0
16.8,"fruit",0
16.8,"nect",0
16.8,"seed",0
16.8,"plant_o",70
32,"inv",60
32,"vend",0
32,"vect",0
32,"vfish",0
32,"vunk",0
32,"scav",0
32,"fruit",20
32,"nect",0
32,"seed",20
32,"plant_o",0
20.73,"inv",100
20.73,"vend",0
20.73,"vect",0
20.73,"vfish",0
20.73,"vunk",0
20.73,"scav",0
20.73,"fruit",0
20.73,"nect",0
20.73,"seed",0
20.73,"plant_o",0
25.6,"inv",40
25.6,"vend",0
25.6,"vect",0
25.6,"vfish",0
25.6,"vunk",0
25.6,"scav",0
25.6,"fruit",30
25.6,"nect",0
25.6,"seed",30
25.6,"plant_o",0
32.35,"inv",40
32.35,"vend",0
32.35,"vect",0
32.35,"vfish",0
32.35,"vunk",0
32.35,"scav",0
32.35,"fruit",30
32.35,"nect",0
32.35,"seed",30
32.35,"plant_o",0
39.1,"inv",40
39.1,"vend",0
39.1,"vect",10
39.1,"vfish",0
39.1,"vunk",0
39.1,"scav",0
39.1,"fruit",30
39.1,"nect",0
39.1,"seed",20
39.1,"plant_o",0
14.73,"inv",50
14.73,"vend",0
14.73,"vect",0
14.73,"vfish",0
14.73,"vunk",0
14.73,"scav",0
14.73,"fruit",30
14.73,"nect",0
14.73,"seed",20
14.73,"plant_o",0
22,"inv",80
22,"vend",0
22,"vect",0
22,"vfish",0
22,"vunk",0
22,"scav",0
22,"fruit",20
22,"nect",0
22,"seed",0
22,"plant_o",0
14.9,"inv",80
14.9,"vend",0
14.9,"vect",0
14.9,"vfish",0
14.9,"vunk",0
14.9,"scav",0
14.9,"fruit",10
14.9,"nect",0
14.9,"seed",10
14.9,"plant_o",0
14,"inv",40
14,"vend",0
14,"vect",0
14,"vfish",0
14,"vunk",0
14,"scav",0
14,"fruit",40
14,"nect",0
14,"seed",20
14,"plant_o",0
14.3,"inv",80
14.3,"vend",0
14.3,"vect",0
14.3,"vfish",0
14.3,"vunk",0
14.3,"scav",0
14.3,"fruit",10
14.3,"nect",0
14.3,"seed",10
14.3,"plant_o",0
14.6,"inv",80
14.6,"vend",0
14.6,"vect",0
14.6,"vfish",0
14.6,"vunk",0
14.6,"scav",0
14.6,"fruit",10
14.6,"nect",0
14.6,"seed",10
14.6,"plant_o",0
16.7,"inv",50
16.7,"vend",0
16.7,"vect",0
16.7,"vfish",0
16.7,"vunk",0
16.7,"scav",0
16.7,"fruit",30
16.7,"nect",10
16.7,"seed",10
16.7,"plant_o",0
18.2,"inv",50
18.2,"vend",0
18.2,"vect",0
18.2,"vfish",0
18.2,"vunk",0
18.2,"scav",0
18.2,"fruit",40
18.2,"nect",10
18.2,"seed",0
18.2,"plant_o",0
15.1,"inv",60
15.1,"vend",0
15.1,"vect",0
15.1,"vfish",0
15.1,"vunk",0
15.1,"scav",0
15.1,"fruit",30
15.1,"nect",0
15.1,"seed",10
15.1,"plant_o",0
11.44,"inv",60
11.44,"vend",0
11.44,"vect",0
11.44,"vfish",0
11.44,"vunk",0
11.44,"scav",0
11.44,"fruit",20
11.44,"nect",10
11.44,"seed",10
11.44,"plant_o",0
11,"inv",80
11,"vend",0
11,"vect",0
11,"vfish",0
11,"vunk",0
11,"scav",0
11,"fruit",0
11,"nect",20
11,"seed",0
11,"plant_o",0
14.9,"inv",90
14.9,"vend",0
14.9,"vect",0
14.9,"vfish",0
14.9,"vunk",0
14.9,"scav",0
14.9,"fruit",10
14.9,"nect",0
14.9,"seed",0
14.9,"plant_o",0
8.7,"inv",80
8.7,"vend",0
8.7,"vect",0
8.7,"vfish",0
8.7,"vunk",0
8.7,"scav",0
8.7,"fruit",10
8.7,"nect",0
8.7,"seed",10
8.7,"plant_o",0
22.5,"inv",70
22.5,"vend",0
22.5,"vect",0
22.5,"vfish",0
22.5,"vunk",0
22.5,"scav",0
22.5,"fruit",30
22.5,"nect",0
22.5,"seed",0
22.5,"plant_o",0
21.9,"inv",70
21.9,"vend",0
21.9,"vect",0
21.9,"vfish",0
21.9,"vunk",0
21.9,"scav",0
21.9,"fruit",20
21.9,"nect",10
21.9,"seed",0
21.9,"plant_o",0
13.9,"inv",80
13.9,"vend",0
13.9,"vect",0
13.9,"vfish",0
13.9,"vunk",0
13.9,"scav",0
13.9,"fruit",20
13.9,"nect",0
13.9,"seed",0
13.9,"plant_o",0
12.84,"inv",80
12.84,"vend",0
12.84,"vect",0
12.84,"vfish",0
12.84,"vunk",0
12.84,"scav",0
12.84,"fruit",20
12.84,"nect",0
12.84,"seed",0
12.84,"plant_o",0
11.7,"inv",50
11.7,"vend",0
11.7,"vect",0
11.7,"vfish",0
11.7,"vunk",0
11.7,"scav",0
11.7,"fruit",40
11.7,"nect",10
11.7,"seed",0
11.7,"plant_o",0
11.4,"inv",80
11.4,"vend",0
11.4,"vect",0
11.4,"vfish",0
11.4,"vunk",0
11.4,"scav",0
11.4,"fruit",20
11.4,"nect",0
11.4,"seed",0
11.4,"plant_o",0
9.6,"inv",60
9.6,"vend",0
9.6,"vect",0
9.6,"vfish",0
9.6,"vunk",0
9.6,"scav",0
9.6,"fruit",20
9.6,"nect",10
9.6,"seed",10
9.6,"plant_o",0
9.9,"inv",70
9.9,"vend",0
9.9,"vect",0
9.9,"vfish",0
9.9,"vunk",0
9.9,"scav",0
9.9,"fruit",20
9.9,"nect",0
9.9,"seed",10
9.9,"plant_o",0
9,"inv",70
9,"vend",0
9,"vect",0
9,"vfish",0
9,"vunk",0
9,"scav",0
9,"fruit",20
9,"nect",10
9,"seed",0
9,"plant_o",0
8.58,"inv",80
8.58,"vend",0
8.58,"vect",0
8.58,"vfish",0
8.58,"vunk",0
8.58,"scav",0
8.58,"fruit",20
8.58,"nect",0
8.58,"seed",0
8.58,"plant_o",0
10.8,"inv",70
10.8,"vend",0
10.8,"vect",0
10.8,"vfish",0
10.8,"vunk",0
10.8,"scav",0
10.8,"fruit",30
10.8,"nect",0
10.8,"seed",0
10.8,"plant_o",0
9.8,"inv",100
9.8,"vend",0
9.8,"vect",0
9.8,"vfish",0
9.8,"vunk",0
9.8,"scav",0
9.8,"fruit",0
9.8,"nect",0
9.8,"seed",0
9.8,"plant_o",0
24.7,"inv",50
24.7,"vend",0
24.7,"vect",0
24.7,"vfish",0
24.7,"vunk",0
24.7,"scav",0
24.7,"fruit",0
24.7,"nect",0
24.7,"seed",50
24.7,"plant_o",0
18.69,"inv",50
18.69,"vend",0
18.69,"vect",0
18.69,"vfish",0
18.69,"vunk",0
18.69,"scav",0
18.69,"fruit",0
18.69,"nect",0
18.69,"seed",50
18.69,"plant_o",0
23,"inv",50
23,"vend",0
23,"vect",0
23,"vfish",0
23,"vunk",0
23,"scav",0
23,"fruit",0
23,"nect",0
23,"seed",50
23,"plant_o",0
29.15,"inv",20
29.15,"vend",0
29.15,"vect",0
29.15,"vfish",0
29.15,"vunk",0
29.15,"scav",0
29.15,"fruit",0
29.15,"nect",0
29.15,"seed",80
29.15,"plant_o",0
22.2,"inv",50
22.2,"vend",0
22.2,"vect",0
22.2,"vfish",0
22.2,"vunk",0
22.2,"scav",0
22.2,"fruit",0
22.2,"nect",0
22.2,"seed",30
22.2,"plant_o",20
18.9,"inv",50
18.9,"vend",0
18.9,"vect",0
18.9,"vfish",0
18.9,"vunk",0
18.9,"scav",0
18.9,"fruit",0
18.9,"nect",0
18.9,"seed",50
18.9,"plant_o",0
29.15,"inv",50
29.15,"vend",0
29.15,"vect",0
29.15,"vfish",0
29.15,"vunk",0
29.15,"scav",0
29.15,"fruit",0
29.15,"nect",0
29.15,"seed",50
29.15,"plant_o",0
29.15,"inv",50
29.15,"vend",0
29.15,"vect",0
29.15,"vfish",0
29.15,"vunk",0
29.15,"scav",0
29.15,"fruit",0
29.15,"nect",0
29.15,"seed",50
29.15,"plant_o",0
21.9,"inv",30
21.9,"vend",0
21.9,"vect",0
21.9,"vfish",0
21.9,"vunk",0
21.9,"scav",0
21.9,"fruit",0
21.9,"nect",0
21.9,"seed",70
21.9,"plant_o",0
61.39,"inv",80
61.39,"vend",0
61.39,"vect",0
61.39,"vfish",0
61.39,"vunk",0
61.39,"scav",0
61.39,"fruit",0
61.39,"nect",0
61.39,"seed",20
61.39,"plant_o",0
46.6,"inv",60
46.6,"vend",0
46.6,"vect",0
46.6,"vfish",0
46.6,"vunk",0
46.6,"scav",0
46.6,"fruit",0
46.6,"nect",0
46.6,"seed",40
46.6,"plant_o",0
36.8,"inv",60
36.8,"vend",0
36.8,"vect",0
36.8,"vfish",0
36.8,"vunk",0
36.8,"scav",0
36.8,"fruit",0
36.8,"nect",0
36.8,"seed",40
36.8,"plant_o",0
45.03,"inv",80
45.03,"vend",0
45.03,"vect",0
45.03,"vfish",0
45.03,"vunk",0
45.03,"scav",0
45.03,"fruit",0
45.03,"nect",0
45.03,"seed",20
45.03,"plant_o",0
36.21,"inv",80
36.21,"vend",0
36.21,"vect",0
36.21,"vfish",0
36.21,"vunk",0
36.21,"scav",0
36.21,"fruit",0
36.21,"nect",0
36.21,"seed",20
36.21,"plant_o",0
26.29,"inv",80
26.29,"vend",0
26.29,"vect",0
26.29,"vfish",0
26.29,"vunk",0
26.29,"scav",0
26.29,"fruit",0
26.29,"nect",0
26.29,"seed",20
26.29,"plant_o",0
26.87,"inv",80
26.87,"vend",0
26.87,"vect",0
26.87,"vfish",0
26.87,"vunk",0
26.87,"scav",0
26.87,"fruit",0
26.87,"nect",0
26.87,"seed",20
26.87,"plant_o",0
29.15,"inv",80
